conceptType,ESCOUri,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,scopeNote,inScheme,description,SkillGroupcode
SkillGroup,http://data.europa.eu/esco/isced-f/0321,journalism and reporting,,,released,2020-12-04T16:47:24.347Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f","Journalism and reporting is the study of the theory and practices of journalism/reporting as part of the field of mass communication. Journalism and reporting is about the wording and content of messages. It comprises news reporting, writing commentaries and feature stories of public interest etc.
Programmes and qualifications with the following main content are classified here:
Broadcast journalism
Editing
Information (wording and content)
Journalism
Mass communication (wording and content)
News reporting

=== Exclusions
Study of techniques for mass communication (e.g. printing and radio/TV production) is excluded from this detailed field and included in detailed field 0211 'Audio-visual techniques and media production'.
Study of lay-out and publishing design is excluded from this detailed field and included in detailed field 0211 'Audio-visual techniques and media production'.
Study of public relations is excluded from this detailed field and included in detailed field 0414 'Marketing and advertising'.",
SkillGroup,http://data.europa.eu/esco/isced-f/0322,"library, information and archival studies",,,released,2020-12-09T20:47:53.146Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Library, information and archival studies is the study of the methods of selecting, acquiring, organizing and storing collections of information, and facilitating the use of information. Museum and library studies are included here.
Programmes and qualifications with the following main content are classified here:
Archival sciences
Curatorial studies
Documentation
Information science
Library studies
Museum documentation
Museum studies
Museology

=== Exclusions
Restoration and preservation of artistic heritage are excluded from this field and included in field 0222 'History and archaeology'.",
SkillGroup,http://data.europa.eu/esco/isced-f/0329,journalism and information not elsewhere classified,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/038,"inter-disciplinary programmes and qualifications involving social sciences, journalism and information",,,released,2022-01-13T15:21:50.681Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/0388,"inter-disciplinary programmes and qualifications involving social sciences, journalism and information",,,released,2022-01-13T15:21:22.245Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Inter-disciplinary programmes and qualifications to which the greatest intended learning time is devoted to social sciences, journalism and information are classified here.",
SkillGroup,http://data.europa.eu/esco/isced-f/039,"social sciences, journalism and information not elsewhere classified",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/0399,"social sciences, journalism and information not elsewhere classified",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/04,"business, administration and law",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/040,"business, administration and law not further defined",,,released,2020-12-10T13:24:05.932Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/0400,"business, administration and law not further defined",,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,
SkillGroup,http://data.europa.eu/esco/isced-f/041,business and administration,,,released,2021-04-14T08:10:44.581Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/0410,business and administration not further defined,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/0411,accounting and taxation,,,released,2020-12-07T21:14:41.501Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f","Accounting and taxation is the study of maintaining, auditing and recording financial transactions.
Programmes and qualifications with the following main content are classified here:
Accounting
Auditing
Bookkeeping
Tax accounting
Tax management

=== Exclusions
Study of tax laws is excluded from this detailed field and included in detailed field 0421 'Law'.",
SkillGroup,http://data.europa.eu/esco/isced-f/0412,"finance, banking and insurance",,,released,2020-12-08T21:23:38.087Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Finance, banking and insurance is the study of planning, directing, organizing and controlling financial activities and services. It includes the control and monitoring of the financial resources of organizations, institutions and individuals, and the provision of financial services at the corporate and individual level.
Programmes and qualifications with the following main content are classified here:
Bank teller studies
Banking and finance
Finance theory
Insurance
Investment analysis
Investments and securities
Pension insurance
Social insurance
Stock-broking

=== Exclusions
Study of actuarial science is excluded from this detailed field and included in detailed field 0542 'Statistics'.",
SkillGroup,http://data.europa.eu/esco/isced-f/0413,management and administration,,,released,2021-10-04T20:15:29.324Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f","Management and administration is the study of planning, directing and operating the functions and activities of organizations and institutions. Programmes in management also including administration, economics, finance etc. are included here if emphasis is given to management and administration.
Programmes and qualifications with the following main content are classified here:
Administration
Educational management
Employment management
Entrepreneurship
Health administration
Logistic management
Management science
Office management
Organizational theory and behaviour
Personnel administration
Personnel management
'Start your own business' courses
Supply change management
Training management

=== Inclusions:
Study of leadership in the context of management is included here.

=== Exclusions:
Training in leadership in the context of personal development is excluded from this detailed field and included in detailed field 0031 'Personal skills'.
Study of administration in the meaning of office work is excluded from this detailed field and included in detailed field 0415 'Secretarial and office work'.",
