"ID","ORIGINURI","UUIDHISTORY","OCCUPATIONGROUPCODE","CODE","DEFINITION","SCOPENOTE","REGULATEDPROFESSIONNOTE","OCCUPATIONTYPE","ISLOCALIZED","PREFERREDLABEL","ALTLABELS","DESCRIPTION"
"6877bbf5d5acfeeb0c5824c7","http://data.europa.eu/esco/occupation/9e4269d5-e10e-4f49-ac99-65c833f933a2","1cb4fc42-c80d-4697-bf83-e88eab30c21b
a1319f16-f90c-423a-8105-e50586daec73
b2725c3b-9cc2-4118-b804-50abd30b9ee1
530c828b-1efa-4469-8734-3f70f5e63609
f10ada0f-f581-4c18-bfde-48a00339c0db
ca389c55-54ba-4a5a-92ea-8a593e1bde74","1112","1112.1","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","central bank governor","central bank managers
central bank directors
central bank manager
central bank governor
national bank governors
main bank governor
central banker
central bank director
central bankers
national bank governor
consular officer
secretary (government department)
registrar (including legal / court etc. but excluding tertiary institutions)
commissioner
plenipotentiary
administrative attaché
trade commissioner attaché
chief electoral officer
attaché
senior government official
chief of staff
spokesperson
chief operating officer (government department)","Central bank governors set the monetary and regulatory policy, determine interest rates, maintain price stability, control the national money supply and issuance and foreign exchange currency rates and gold reserves. They oversee and control the banking industry."
"6877bbf5d5acfeeb0c5824c8","http://data.europa.eu/esco/occupation/a8d05b64-f60b-4dd9-91c2-e2e63d82f2f5","429e5710-b863-4be8-a9ef-f850ec3a256f
0e56c1ea-a198-411b-ab99-267fe4d33d96
7a5421c3-9191-41b3-86ce-aab33e77f83b
af776366-150a-41de-993e-17f707d66674
f9440201-abb1-45cb-9a5f-35262f054ec8
392ce5e6-a19a-4968-95eb-96c36683a465","1112","1112.2","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","consul","consul-general
consul
honorary consul
attaché
chargé d'affaires
head of department
senior government manager
high commissioner
superintendent-general
head of mission
consul general
ambassador","Consuls represent governments in foreign institutions such as embassies in order to facilitate economic and political cooperation between the two nations. They protect the interests of their home nation and provide bureaucratic assistance to citizens living as expatriates or travelling in the host country."
"6877bbf5d5acfeeb0c5824c9","http://data.europa.eu/esco/occupation/1fb92021-9576-4c85-8759-f6918e9f0ad4","fdbceea4-d47a-48fc-af57-f953e50c46fc
b5e1ec4a-af14-4300-87b9-aa596a31b5ad
462cad86-0449-4906-a545-04879a5ba6db
14fed09f-208b-405c-b781-b32a9a5e4d9c
a8f545e8-34e0-4ec4-a784-dc16b79ef313
068125a5-9b96-4251-8ad1-e81b39a43fd7","1112","1112.3","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","diplomat","UN diplomat
diplomatic agent
foreign service officer
diplomat
envoy
diplomatic service officer
her majesty's diplomat
foreign relations practitioner","Diplomats represent their home nation and government in international organisations. They negotiate with the organisation's officials to ensure the home nation's interests are protected, as well as facilitate productive and friendly communication between the home nation and the international organisation."
"6877bbf5d5acfeeb0c5824ca","http://data.europa.eu/esco/occupation/190ec9a5-938c-45a5-bd9c-c12b1af33353","3aeea15c-59cb-4912-9a8e-e4f0d4d632a9
3bad51f4-7775-4967-afaa-2aeb3b70c89e
0f7fa8e8-b9b4-4335-98cc-317b21d767f5
d4903873-8c02-4711-92e0-9029b39f9e23
04dc0369-a9f3-440c-a03b-ebd20a4ddeff
3ea057a9-11ba-4d90-8d10-3dbeba0548ca","1112","1112.3.1","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false","ambassador","resident ambassador
diplomatic ambassador
high commissioner
ordinary ambassador
ambassador","Ambassadors represent their own government in foreign countries for diplomatic and peace-keeping purposes. They deal with political negotiation between the country of origin and the country where they are stationed and ensure the protection of citizens from their home nation in the nation they are stationed. They facilitate communication between the two nations and perform advisory functions to the home government to help develop foreign policy."
"6877bbf5d5acfeeb0c5824cb","http://data.europa.eu/esco/occupation/a2494c65-11a8-4853-9371-c89333c33be1","38faf949-dc1e-4d4f-bdb4-e35f08eb1eed
c92e5c74-4883-46a2-9339-f7b74253d4cb
f1edf730-728b-4385-acc4-409934df8cfa
dd3df574-d1e0-439d-8359-02ee11301295
578ef529-4582-462e-9670-720771aabe19
e0241687-34be-46a2-bd91-497a7292551d","1112","1112.3.2","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false","embassy counsellor","embassy counselor
defence attache
embassy officer
political attache
economic attache
counsellor of embassy
attache
cultural attache
embassy counsellor","Embassy counsellors supervise specific sections in an embassy, such as economics, defence or political affairs. They perform advisory functions for the ambassador, and perform diplomatic functions in their section or specialty. They develop policies and implementation methods and supervise the embassy section's staff."
"6877bbf5d5acfeeb0c5824cc","http://data.europa.eu/esco/occupation/f2413988-f76a-4636-a4b1-9952517aa21f","b08af464-09af-4e0c-90a4-2cd4107456b5
179b0459-ae4e-4c22-bfbf-a6d834c8a8a2
a6719b26-b105-45f4-b41d-c4a98a278dfe
ae47ca14-ddad-413f-bdc4-99f757b6bffe
dbbd987a-5a7f-4ae7-b909-f1a550adea2e
4c5ab17d-f9e7-48c5-a3f1-1bca34751f4e","1112","1112.4","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","fire commissioner","brigade manager
fire brigade commissioner
fire service commissioner
chief fire officer
fire commissioner
area manager
commissioned fire and rescue officer
fire services inspector
chief fire and rescue officer","Fire commissioners oversee the activity of the fire department making sure the services supplied are effective and the necessary equipment is provided. They develop and manage the business policies ensuring the legislation in the field is followed. Fire commissioners perform safety inspections and promotes fire prevention education."
"6877bbf5d5acfeeb0c5824cd","http://data.europa.eu/esco/occupation/2ae275fe-4f11-4a38-9e95-d466d74b42a3","5c83957d-deaa-4953-ae27-0b8a63382a6a
3c70b28d-6d27-45d1-98fc-2099fae3c587
53bca00d-6351-4021-9faa-b05dbd4afc29
056f9f2e-1a17-4a17-86fb-20a47fc34ba5
ac087737-10cc-4e31-9589-fc9454098fcf
bf46c441-28c1-4618-b4fb-17fa5c28dd65","1112","1112.5","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","police commissioner","police chief
chief police constable
chief constable
police & crime commissioner
commissaire
police commissioner
chief police officer
sheriff
police chief constable
police woman
police and crime commissioner
consular officer
secretary (government department)
registrar (including legal / court etc. but excluding tertiary institutions)
commissioner
plenipotentiary
administrative attaché
trade commissioner attaché
chief electoral officer
attaché
senior government official
chief of staff
spokesperson
chief operating officer (government department)","Police commissioners supervise an entire police department by monitoring and regulating the administrative and operational activities of a police department, as well as developing policies and procedural methods. They are responsible for the cooperation between the various divisions in the department, and overseeing the employees' performance."
"6877bbf5d5acfeeb0c5824ce","http://data.europa.eu/esco/occupation/0752ed49-03e7-4d75-8314-a051b3771a1d","a6a1bdf8-5755-440b-a416-9e9e597fe482
19decfd1-528d-4f5d-9b4e-8b12f8c8a2ea
8cc8aea5-1a16-4170-a173-33c7ecc0fbbf
9d4cad03-7c4d-422d-b104-004e67c3fadd
92b73e80-4e21-465b-bb5e-112502d407f2
8d386b06-48a5-4c2b-9283-f16195c0d1fc","1112","1112.6","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","public administration manager","public administration director
public institution director
public body manager
public administrator
district council manager
public service administrator
county council manager
public body administrator
public service director
public administration manager
local authority officer
chief of staff
civil service administrator
city administrator
government department manager
head of department
senior government manager
high commissioner
superintendent-general
head of mission
consul general
ambassador","Public administration managers direct, monitor and evaluate the implementation of government policies. They supervise staff and manage resources used for implementation, and write reports on the implementation process. They also communicate with government officials and the public to inform them on the policies. Public administration managers may also participate in the design and creation of public policies."
"6877bbf5d5acfeeb0c5824cf","http://data.europa.eu/esco/occupation/5c5b153e-4bf8-4f3d-973d-12fabf306d12","82511e41-0b7f-49b5-bc94-f9d97db7f95f
85ea1fdb-faec-46d8-a3af-027c63dbf86e
d61dc6f7-ff56-4b94-afe1-2469c9d037d9
64e0a068-dd3d-495c-940c-6b067566968e
83baa965-084e-415f-887c-aa1fc2f87a08
448adf96-beab-4a5d-82d5-e1bbe75d199e","1112","1112.7","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","secretary general","international organisation chief officer
secretary-general
secretary general
general secretary
first secretary
president trade union
elected official
elected full time party official","Secretaries general head international governmental or nongovernmental organisations. They supervise staff, direct policy and strategy development, and function as main representative of the organisation."
"6877bbf5d5acfeeb0c5824d0","http://data.europa.eu/esco/occupation/e9cf8b24-6b8b-47cc-9dd3-b601aa135960","114c0caf-467b-4f55-98a1-8a923e49e67a
f91bf026-8578-409e-a832-5d545bd18770
2bf12796-e25e-4967-9286-c7f0371f47da
6912db6d-8e9e-4e58-8af7-91f56053a145
76f0498a-13e0-4965-a83f-5b42c7e9c2ef
d299cfa9-d833-4fcb-9d5d-11808a20c312","1114","1114.1","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","special-interest groups' official","trades union research officer
special-interest groups' staff member
lobbying body official
special-interest groups' worker
professional body official
special-interest group official
sport governing body official
special-interest groups' official
humanitarian organisation official
special-interest group worker
industry association official
trades union official
employers organisation official
special-interest group staff member
sports association official
campaign group official
trade association official
president trade union
elected official
elected full time party official
secretary general","Special-interest groups' officials represent and act on behalf of special-interest groups such as trade unions, employer organisations, trade and industry associations, sports associations and humanitarian organisations. They develop policies and ensure their implementation. Special-interest groups' officials speak for their members in negotiations about topics such as working conditions and safety."
"6877bbf5d5acfeeb0c5824d1","http://data.europa.eu/esco/occupation/93dfef83-579c-4bef-b0ba-d41ee9cbda85","71cd01c9-4b49-414e-b2a0-d06f7811fa7e
4974736c-c52d-4d7d-8cfe-16a71dc8086c
14e87f9c-9b8f-42ea-af37-e6b455de7c84
3bd2022f-d85b-48e9-a1c1-fdef6c100b9f
e2843602-0b27-448d-b37e-9c0f1a7e92ec
e9adb6d2-261b-4457-87b5-8be5f895b97f","1120","1120.1","","Excludes:
- people working in animal research facilities","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","animal facility manager","aquarium CEO
zoo chief executive officer
zoo CEO
aquarium managing director
animal facility manager
aquarium chief operating officer
zoo managing director
zoo chief operating officer
zoo COO
aquarium COO
aquarium chief executive officer
managing director (enterprise / organisation)
deemed (shadow) director
non-executive director
chief executive officer (ceo)
executive director
director (enterprise / organisation)
independent non-executive director
senior / lead independent non-executive director
company director
alternative director
managing director","Animal facility managers coordinate and plan all activities of a zoo. They formulate policies, manage daily operations, and plan the use of materials and human resources. They are the driving force and public face of their institution. This often involves representing their institution on a national, regional and global scale and taking part in coordinated zoo activities."
"6877bbf5d5acfeeb0c5824d2","http://data.europa.eu/esco/occupation/6c3fd65e-2d24-47d8-bc22-9e93512bdcc2","bc0fbd08-0663-4206-bade-b8ad5a4b10e8
b84a6aa1-2718-4340-8e49-71946fbbe558
7a616a81-0731-4498-bb2c-dd944c58d4dd
cbcea8af-7a41-4726-af20-f2aa6af475de
453a11c3-448f-42a6-af3f-11385301a66d
eed36ec6-490d-4ba3-a58e-7d92135fb679","1120","1120.3","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","chief executive officer","managing director
senior executive officer
CEO
chief executive officer
president
chairman
managing director (enterprise / organisation)
deemed (shadow) director
non-executive director
chief executive officer (ceo)
executive director
director (enterprise / organisation)
independent non-executive director
senior / lead independent non-executive director
company director
alternative director","Chief executive officers hold the highest ranking in a pyramidal corporate structure. They are able to hold a complete idea of the functioning of the business, its departments, risks, and stakeholders. They analyse different kinds of information and create links among them for decision-making purposes. They serve as a communication link with the board of directors for reporting and implementation of the overall strategy."
