"ID","ORIGINURI","UUIDHISTORY","CODE","CREATEDAT","UPDATEDAT","SCOPENOTE","PREFERREDLABEL","ALTLABELS","DESCRIPTION"
"687671b2ebd2bf665349a3c0","http://data.europa.eu/esco/isced-f/0113","097a7f68-d5d0-4902-8f89-fd47c4c2b15c
e2d3fe83-64a8-4f14-a748-8cc850ecc2d0
a7e3fa24-b61b-41c3-a863-a554c235b32e
b6a11a69-41de-4b3d-b2c2-0991c19ef4a2","","2025-07-15T15:20:19.501Z","2025-07-15T15:20:19.501Z","","formación de profesores sin especialización en materia","formación de profesores sin especialización en materia","La formación de profesores sin especialización en materia es el estudio de las teorías, los métodos y la práctica de proporcionar a los niños de entre aproximadamente 5 y 15 años de edad las habilidades fundamentales en lectura, escritura y matemáticas, junto con una comprensión elemental de otras materias como historia, geografía, ciencias sociales, etc., y sentar las bases para el aprendizaje permanente. La especialización en materia se enfatiza menos que en el campo detallado 0114 'Formación de profesores con especialización en materia'. El estudio de la enseñanza a niños con necesidades especiales se incluye en este campo detallado, así como el estudio de la enseñanza a adultos de habilidades fundamentales de lectura y escritura y la enseñanza de estos tipos de habilidades a inmigrantes en su idioma materno o primero.
Programas y cualificaciones con el siguiente contenido principal se clasifican aquí:
Formación de profesores de clase
Formación de profesores indígenas
Enseñanza primaria
Formación de profesores para niños con necesidades especiales

=== Inclusiones
El estudio de la enseñanza de habilidades básicas de alfabetización y cálculo a adultos se incluye aquí. El auxiliar de profesor (asistente de enseñanza) también se incluye aquí.

=== Exclusiones
La formación de profesores con especialización en materia, incluso si está destinada a la enseñanza a niños en la educación primaria o secundaria inferior, se excluye de este campo detallado y se incluye en el campo detallado 0114 'Formación de profesores con especialización en materia'."
"687671b2ebd2bf665349a3c1","http://data.europa.eu/esco/isced-f/0114","c5f998be-bcfb-43aa-8fac-304f21368113
66fb578f-665f-4dae-9bfc-dc80f40bece5
2ddd0a00-3105-4a9b-8574-c72d3fb1fc04
df961861-53a1-4e89-b57d-b80ddc5fd5fe","","2025-07-15T15:20:19.501Z","2025-07-15T15:20:19.501Z","","formación de profesores con especialización en materia","formación de profesores con especialización en materia","La formación de profesores con especialización en materia es el estudio de las teorías, los métodos y la práctica de la enseñanza de una materia específica, principalmente en los niveles de educación secundaria o superior. Los programas y cualificaciones incluidos en este campo detallado a menudo comprenden tanto estudios como la materia o materias que se van a enseñar.
Programas y cualificaciones con el siguiente contenido principal se clasifican aquí:
Formación de profesores - artes y oficios
Formación de profesores - materias comerciales
Formación de profesores - música
Formación de profesores - enfermería
Formación de profesores - educación física
Formación de profesores - segundos idiomas
Formación de profesores - materias teóricas específicas, p. ej., inglés, matemáticas, historia
Formación de profesores - materias técnicas
Formación de profesores - materias profesionales
Formación de instructores de conducción
Formación de formadores

=== Inclusiones
Los cursos de formación de profesores para profesores universitarios, instructores de habilidades laborales y de la vida laboral y en materias prácticas y artísticas se incluyen aquí.

=== Exclusiones
La formación de entrenadores deportivos se excluye de este campo detallado y se incluye en el campo detallado 1014 'Deportes'."
"687671b2ebd2bf665349a3c2","http://data.europa.eu/esco/isced-f/0119","cbb8f96b-d036-4afb-b26e-6fdafe0acbd7
d0e1891a-8fed-4d9c-8a96-9ea3896a7df6
4d63c0ea-4fd1-4f0e-915c-538828d92b92
61ec0849-50b6-4301-bdb4-c8b1603a6b57","","2025-07-15T15:20:19.501Z","2025-07-15T15:20:19.501Z","","educación no clasificada en otra parte","educación no clasificada en otra parte",""
"687671b2ebd2bf665349a3c3","http://data.europa.eu/esco/isced-f/018","b9bfbe39-36a9-43f9-a7c6-053e6e52670f
ed537d2a-b707-4743-996a-35ad2a5393e6
18af4a71-e352-48ea-a836-201828ff9368
cd989d12-934f-453c-8118-94ebe065c990","","2025-07-15T15:20:19.501Z","2025-07-15T15:20:19.501Z","","programas y cualificaciones interdisciplinarios que incluyen educación","programas y cualificaciones interdisciplinarios que incluyen educación",""
"687671b2ebd2bf665349a3c4","http://data.europa.eu/esco/isced-f/0188","4eaa6a4a-61bd-4975-9ab3-61327adbaffb
7e2aeb14-3aea-41e8-9e30-8ccd184059ed
34d5ac1f-f5e2-4c5a-870b-c80153e5c4e3
4d5023ba-5dcf-483a-a82e-28c8df0d0b13","","2025-07-15T15:20:19.501Z","2025-07-15T15:20:19.501Z","","programas y cualificaciones interdisciplinarios que incluyen educación","programas y cualificaciones interdisciplinarios que incluyen educación","Los programas y cualificaciones interdisciplinarios a los que se dedica el mayor tiempo de aprendizaje previsto a la educación se clasifican aquí."
"687671b2ebd2bf665349a3c5","http://data.europa.eu/esco/isced-f/02","fc651bd4-41d2-4030-b581-4b7626897716
c7d73a87-9059-4143-9cae-c168b03b8426
9f9c416c-8627-4a1b-a175-b3e669ba3a49
44c9e9f6-d706-4680-8cb1-97ba8da82f15","","2025-07-15T15:20:19.501Z","2025-07-15T15:20:19.501Z","","artes y humanidades","artes y humanidades",""
"687671b2ebd2bf665349a3c6","http://data.europa.eu/esco/isced-f/020","da980447-393a-4874-8ed0-191a15a1bd1e
1ce3f93c-d3fb-42bb-bb0b-29d1322dd1c4
4055bbca-16a4-4626-b344-d7f4d11d6dfb
909df210-f5d6-4449-9b42-3b7b2da20b17","","2025-07-15T15:20:19.501Z","2025-07-15T15:20:19.501Z","","artes y humanidades no definidas con mayor precisión","artes y humanidades no definidas con mayor precisión",""
"687671b2ebd2bf665349a3c7","http://data.europa.eu/esco/isced-f/0200","5c2a9cfe-b0df-410d-bd5c-d18ad323af6c
26c4d426-442e-4289-ae59-96805ead50f2
78c8979a-21f6-4c31-90b7-d755b1ce37a1
19cc51e9-7f57-40b9-8db4-c4c5bb151e4c","","2025-07-15T15:20:19.501Z","2025-07-15T15:20:19.501Z","","artes y humanidades no definidas con mayor precisión","artes y humanidades no definidas con mayor precisión",""
"687671b2ebd2bf665349a3c8","http://data.europa.eu/esco/isced-f/021","d81422aa-bc91-46c0-a3ac-c0544a470a3b
8089131d-7ad7-45dd-be7e-294da5429b2c
90e9d6c9-0726-4d0c-afa2-9325cba602c8
b4cd9f5d-fff2-4e6f-94cc-ce476445a2d4","","2025-07-15T15:20:19.514Z","2025-07-15T15:20:19.514Z","","artes","artes",""
"687671b2ebd2bf665349a3fb","http://data.europa.eu/esco/isced-f/0414","b4528546-3d7f-47d8-a0ea-64be27d75ff0
123d1d47-b992-42c3-8908-9b8e16075d80
59f3635b-c40a-4dfd-bef4-19861047a3a6
d4d379fd-fd82-4103-8545-1755c80f4499","","2025-07-15T15:20:19.517Z","2025-07-15T15:20:19.517Z","","Marketing y publicidad","Marketing y publicidad","El marketing y la publicidad son el estudio de la promoción de los procesos de intercambio de bienes y servicios entre organizaciones y/o individuos, y el estudio del comportamiento y las necesidades del consumidor. Incluye el estudio del papel del desarrollo de productos, la fijación de precios, la distribución, la promoción y las ventas para maximizar el rendimiento empresarial.
Programas y cualificaciones con el siguiente contenido principal se clasifican aquí:
Publicidad
Comportamiento del consumidor
Investigación de mercados
Marketing
Merchandising
Relaciones públicas"
"687671b2ebd2bf665349a3fc","http://data.europa.eu/esco/isced-f/0415","b6570e7e-1f82-4281-bd6d-1114706ab2c9
c7a6b04b-4227-4f88-af37-d14760f69df7
84943bc5-8e79-41cf-aaec-400dd80b84b5
38991a6d-57a5-479c-893c-f31ac368aacb","","2025-07-15T15:20:19.517Z","2025-07-15T15:20:19.517Z","","Trabajo de secretaría y oficina","Trabajo de secretaría y oficina","El trabajo de secretaría y oficina es el estudio de los procedimientos y prácticas administrativas, la tecnología de oficina y las habilidades de oficina, taquigrafía y teclado. Se incluyen programas de secretariado especializados (bilingües, médicos, jurídicos, contables, etc.) si el programa tiene como objetivo el trabajo de secretaría, en lugar de trabajar como asistentes especializados.
Programas y cualificaciones con el siguiente contenido principal se clasifican aquí:
Servicios administrativos y de secretaría
Programas de oficina
Entrada de datos
Programas de secretariado en idiomas extranjeros
Habilidades de teclado
Programas de secretariado jurídico
Programas de secretariado médico
Funcionamiento de equipos de oficina
Formación de recepcionistas
Programas de secretariado
Taquigrafía
Operación de centralita
Mecanografía

=== Inclusiones
Se incluyen aquí los programas de secretariado amplios que comprenden, entre otras cosas, cursos de informática.

=== Exclusiones
Los programas o cualificaciones separados para el uso de un software informático específico están excluidos de este campo detallado y se incluyen en el campo detallado 0611 'Uso de la informática'.
La gestión de oficinas está excluida de este campo detallado y se incluye en el campo detallado 0413 'Gestión y administración'.
Los programas de recepción de hoteles están excluidos de este campo detallado y se incluyen en el campo detallado 1013 'Hotelería, restauración y catering'."
"687671b2ebd2bf665349a3fd","http://data.europa.eu/esco/isced-f/0416","ec029463-6706-44d4-948e-aabd26e66199
452b8d0a-16fb-49f4-9dfa-77d8b986ae40
bcfa67fd-9c65-48b8-a0f6-dc0fdb4fed32
dc2180e7-ae93-49ae-96c7-b3e21a180c78","","2025-07-15T15:20:19.517Z","2025-07-15T15:20:19.517Z","","Ventas al por mayor y al por menor","Ventas al por mayor y al por menor","Las ventas al por mayor y al por menor son el estudio de la compra y venta de bienes y servicios, incluida la gestión de existencias, las prácticas de precios, la prevención de pérdidas, los sistemas y procedimientos de ventas. Incluye el estudio del funcionamiento y las tendencias actuales de las industrias mayorista y minorista. También se incluye la venta de edificios y propiedades.
Programas y cualificaciones con el siguiente contenido principal se clasifican aquí:
Subastas
Servicios al consumidor
Técnicas de demostración
Compras
Negocio inmobiliario
Venta al por menor
Gestión de existencias
Almacenamiento
Venta al por mayor

=== Inclusiones
El estudio de la compra y venta de edificios y propiedades se incluye aquí."
"687671b2ebd2bf665349a3fe","http://data.europa.eu/esco/isced-f/0417","e2b40017-0bc6-48a7-89e8-697b85317915
e6c21acf-be07-498f-91d4-a67c4e926650
8f5c3866-52a7-42ed-baf4-5cc3b7b87593
e6dd1322-5aea-4e67-9b21-d3e534444f06","","2025-07-15T15:20:19.517Z","2025-07-15T15:20:19.517Z","","Habilidades laborales","Habilidades laborales","Las habilidades laborales son el estudio de la estructura y la función de la vida laboral. Comprende programas, principalmente impartidos como formación del personal, relacionados con el lugar de trabajo y las tareas laborales.
Programas y cualificaciones con el siguiente contenido principal se clasifican aquí:
Necesidades de los clientes
Conocimiento de la empresa
Formación en atención al cliente
Cursos de 'Introducción al trabajo'
Organización en el trabajo
Aseguramiento de la calidad
Cursos sindicales (generales)
Desarrollo laboral

=== Inclusiones
Se incluye aquí la formación del personal relacionada con el lugar de trabajo o las tareas laborales.

=== Exclusiones
La formación relacionada con el lugar de trabajo o las tareas laborales está excluida de este campo detallado si tiene más que ver con el desarrollo personal que con el desarrollo laboral y se incluye en el campo detallado 0031 'Habilidades personales'.
La formación del personal que pueda clasificarse en cualquier otro campo está excluida de este campo detallado y se incluye en el campo correspondiente (por ejemplo, los cursos de calidad, si son técnicos, deben incluirse en los campos detallados del apartado 071 'Ingeniería y oficios de ingeniería').
Los programas en el entorno laboral deben incluirse en el campo detallado 1022 'Salud y seguridad ocupacional'.
Los programas, principalmente a nivel terciario, que tratan de la vida laboral en general en términos del mercado laboral, los interlocutores sociales, la psicología industrial, etc., están excluidos de este campo detallado y se incluyen en los campos detallados del apartado 031 'Ciencias sociales y del comportamiento'."
"687671b2ebd2bf665349a3ff","http://data.europa.eu/esco/isced-f/0419","15ea55f1-0307-45f3-a0c0-70766ada1d94
a351f0d3-16b8-4480-bac6-6dced5febdec
2c9c7d73-d85b-4f3f-aec8-9c7ac5fcd9e6
c592b90e-d788-4224-860f-bb781d5fe94a","","2025-07-15T15:20:19.517Z","2025-07-15T15:20:19.517Z","","Empresas y administración no clasificadas en otros apartados","Empresas y administración no clasificadas en otros apartados",""
"687671b2ebd2bf665349a400","http://data.europa.eu/esco/isced-f/042","b033f625-7902-4159-b9ea-13593da91066
2526df81-a6a6-431f-b641-dba2f2919dee
9a73064f-5952-409c-a941-420296fc2d66
93833897-a5c1-44b4-a5a8-6eb97d0917f3","","2025-07-15T15:20:19.517Z","2025-07-15T15:20:19.517Z","","Derecho","Derecho",""
"687671b2ebd2bf665349a401","http://data.europa.eu/esco/isced-f/0421","c3a864b4-8787-49d4-ac49-b2ca25e9412b
2ecac090-96b5-4ad1-a1f8-8631744547a6
04483f3c-4ebc-4d72-9f59-dde0de4773f6
836856fe-e8e8-45ca-bc3a-566edaf76da0","","2025-07-15T15:20:19.517Z","2025-07-15T15:20:19.517Z","","Derecho","Derecho","El derecho es el estudio de los principios y procedimientos para mantener formalmente el orden social, incluida la formación para profesiones jurídicas como la de abogado o la formación para la judicatura.
Programas y cualificaciones con el siguiente contenido principal se clasifican aquí:
Derecho mercantil
Estudios de justicia penal
Historia del derecho
Derecho indígena
Jurisprudencia
Derecho laboral
Práctica jurídica
Notaría/Práctica notarial
Estudios para auxiliares jurídicos

=== Exclusiones
Los programas de taquigrafía judicial y los programas de secretariado jurídico están excluidos de este campo detallado y se incluyen en el campo detallado 0415 'Trabajo de secretaría y oficina'.
Los estudios de policía están excluidos de este campo detallado y se incluyen en el campo detallado 1032 'Protección de personas y bienes'."
"687671b2ebd2bf665349a402","http://data.europa.eu/esco/isced-f/048","77c19bc8-873d-4eb4-9ad2-0d70ce4c714f
a5ae997a-6982-46d9-9148-2364a0bf74f5
cb5c3f90-3820-4d2f-8fd3-27b75680c768
387d1c9c-492b-4639-a20b-1079ad196ff5","","2025-07-15T15:20:19.517Z","2025-07-15T15:20:19.517Z","","Programas y cualificaciones interdisciplinares que incluyen empresas, administración y derecho","Programas y cualificaciones interdisciplinares que incluyen empresas, administración y derecho",""
"687671b2ebd2bf665349a403","http://data.europa.eu/esco/isced-f/0488","359d42ad-3f52-4dc2-838f-f1c85417bcbd
1168181f-a9a6-4116-b3b0-873a9cd21a6a
ee65c237-b288-4f23-b98f-0dbee2019c35
1b37ab8e-781b-4a02-8b37-7d4b562f4061","","2025-07-15T15:20:19.517Z","2025-07-15T15:20:19.517Z","","Programas y cualificaciones interdisciplinares que incluyen empresas, administración y derecho","Programas y cualificaciones interdisciplinares que incluyen empresas, administración y derecho","Los programas y cualificaciones interdisciplinares a los que se dedica el mayor tiempo de aprendizaje previsto a empresas, administración y derecho se clasifican aquí.

=== Inclusiones
El estudio de empresas y administración donde no se hace hincapié en ninguno de los campos detallados del apartado 041 se incluye en este campo.

=== Exclusiones
Los programas de empresas donde se hace hincapié en alguno de los campos detallados del apartado 041 'Empresas y administración' (gestión, administración, marketing, etc.) deben clasificarse según la especialización."
"687671b2ebd2bf665349a404","http://data.europa.eu/esco/isced-f/049","34a2909d-bb91-4241-bbfc-6064da42982a
8fb0954d-a4c2-4ad8-9750-58be1325af4f
e7dc3277-9830-4f30-8651-17929c65701d
169b19df-dbc7-4353-9f67-50ef8bca4267","","2025-07-15T15:20:19.534Z","2025-07-15T15:20:19.534Z","","Empresas, administración y derecho no clasificadas en otros apartados","Empresas, administración y derecho no clasificadas en otros apartados",""
"687671b2ebd2bf665349a405","http://data.europa.eu/esco/isced-f/0499","0f13699b-9ba4-4787-9e4f-2329c3ab64b9
12176811-c327-4d1b-a6a0-9bc70ce994e7
c53084c1-2e0b-462b-af5a-36956db6bc53
9f0c232b-bead-461f-9ff0-0e648a8e49b0","","2025-07-15T15:20:19.534Z","2025-07-15T15:20:19.534Z","","Empresas, administración y derecho no clasificadas en otros apartados","Empresas, administración y derecho no clasificadas en otros apartados",""
"687671b2ebd2bf665349a406","http://data.europa.eu/esco/isced-f/05","117ce60b-223c-411e-8a12-9a36fab9ecb2
9269100c-7b86-4ba4-8683-7c50efb817de
4d164224-ec64-4057-bb05-9baf6c026f92
2bdf1a14-9103-43df-b2af-21927033cd6d","","2025-07-15T15:20:19.534Z","2025-07-15T15:20:19.534Z","","Ciencias naturales, matemáticas y estadística","Ciencias naturales, matemáticas y estadística",""
